address,lat,link,lng,name,rating_yandex,review_count,reviews,rating_yandex_norm,review_count_norm,popularity,kitchen, DJ, барная стойка, бесплатная парковка, винная карта, живая музыка, закрытие под банкет, круглосуточная кухня, меню на английском, местоположение у воды, настольные игры, своя пекарня, устричный бар,24_hour,DJ,Restopub Finnegan's приглашает на бизнес ланч,discount_10,discount_15,discount_20,discount_50,discount_7,Завтраки в ресторане МА,Счастливые часы,барная стойка,бесплатная парковка,бранчи,винная карта,детская анимация,живая музыка,закрытие под банкет,круглосуточная кухня,кулинария,кухня_авторская,кухня_азербайджанская,кухня_азиатская,кухня_американская,кухня_английская,кухня_армянская,кухня_белорусская,кухня_веганская,кухня_вегетарианская,кухня_восточная,кухня_греческая,кухня_грузинская,кухня_домашняя,кухня_еврейская,кухня_европейская,кухня_индийская,кухня_индонезийская,кухня_ирландская,кухня_испанская,кухня_итальянская,кухня_кавказская,кухня_китайская,кухня_континентальная,кухня_корейская,кухня_латиноамериканская,кухня_международная,кухня_мексиканская,кухня_морская,кухня_мясная,кухня_национальная,кухня_немецкая,кухня_неткухня_специализации,кухня_паназиатская,кухня_русская,кухня_рыбная,кухня_сербская,кухня_скандинавская,кухня_смешанная,кухня_средиземноморская,кухня_тайская,кухня_узбекская,кухня_украинская,кухня_французская,кухня_фьюжн,кухня_чешская,кухня_шашлык,кухня_японская,меню на английском,местоположение у воды,настольные игры,своя пекарня,танцпол
пр. Адмиралтейский 10,59.93575,https://yandex.ru/maps/org/tandur/1168186920/,30.309122,Тандур,4.5,179.0,"Были несколько раз: все ооч вкусно!! Порции вначале кажутся небольшими, но потом из-за стола не встать))) 
Сервис изумительный: официанты всегда... ещё|Давно собиралась тут отобедать и очень жаль, что ожидания не совсем оправдались. Ждала размеренную, просторную обстановку. Однако место... ещё|Вообще первый раз посетил индийский ресторан. Все не плохо. Но кухня, конечно, на любителя.|Еда более менее, Но! Минус за то, что группам больше 6 чел увеличивают счёт, а не делают скидку. Естественно после такого хамства не придём больше... ещё|Чудесное место. Ароматы пряностей индийской кухни так и дурманят. отзывчивый персонал на протяжении многих лет радует нашу семью.",0.8684210526315789,0.07296849087893864,0.0808688387635756,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Адмиралтейский 10,59.93575,https://yandex.ru/maps/org/koleso/1088717031/,30.309122,Колесо,3.8,9.0,"Прекрасное, уютное заведение в центре Питера. Очень вкусная Русская еда, порции огромные (домашние), обслуживание на высоте, приятная музыка, цены... ещё|Сегодня хотели поесть в данном ресторане. Но на нас сразу начали кричать и говорить, что у них закрыто. Мы вышли из ресторана и начали искать табличку, на которой... ещё|Приятное, душевное место. Настоящая РУССКАЯ КУХНЯ!!! Порции большие - как ""русская душа"")|Суточные щи просто отличные. Самая вкусная кухня, что я пробовал в Питере",0.6842105263157894,0.0024875621890547263,0.002172096908939014,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Адмиралтейский 10,59.93575,https://yandex.ru/maps/org/bruno/1677184279/,30.309122,Bruno,4.3,56.0,"Замечательное место, что не блюдо- восторг!Пробовали трюфель впервые.Офицеант нам очень подробно рассказал про каждое блюдо, что стоит... ещё|Неожиданно хороший ресторанчик!! Но!!!! Будьте осторожны!!!! Во время поедания ризотто с трюфелями, чуть не проплатил свой язык )))) Приятного аппетита !|Уединённая обстановка. Тихо тихо , как закрытый ресторан. Но пасту трюфельную. Восторг ;)
Есть отдельный зал , где не ловит телефон... ещё|Все безумно вкусно и превосходный сервис. Ресторан открывал русский вместе с французом, у которого такой же ресторан во Франции. В общем все по высшему... ещё|очень, оооочень дорого.",0.8157894736842105,0.02197346600331675,0.022876636034530773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Литейный 31,59.941439,https://yandex.ru/maps/org/myasorubka/181238961972/,30.348036999999998,Мясорубка,4.5,288.0,"Место приятное внутри. Открытая кухня даёт о себе знать и с порога текут слюнки. Но потом начинается не очень хорошая история. Выбор пива стандартен и скучен... ещё|Вкуса в бургерах и супе маловато. Обслуживание быстрое, место приятное, но безвкусно.|Так случилось, что заехал в ваше заведение поужинать с девушкой в день своего рождения. Очень понравились интерьер, меню, качество стейков, но обслуживание... ещё|Уютная бургерная, где в продукции используется мясо со своей фермы. Все качественно и вкусно.|Отличные бургеры по достойной цене. Расположение на Литейном немного не удобное, так как всегда проблемы с парковкой.",0.8684210526315789,0.1181592039800995,0.13095238095238096,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Просвещения 48,60.049761,https://yandex.ru/maps/org/bahroma/1735504948/,30.353831,BAHROMA,4.4,1077.0,"Отличный ресторн.Находится на втором этаже,что приятно,т.к. прохожие не мешают.Атмосфера просто отличная.Понравилось буквально все : от... ещё|В целом понравилось. Чисто. Коктейли вкусные. Единственный момент, мы все брали еду - почти никому не понравилось, даже не доели.|Уголок цивилизованного заведения в микрорайоне|Хорошая типовая Бахрома. Сервис соответствует стандартам сети. Официанты молодцы, плюс им.|В целом хорошее место, но всегда многолюдно, и не зависимо от официанта работают очень не спешно! Приготовление блюд так же очень долгое",0.8421052631578948,0.445273631840796,0.47852965747702597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Просвещения 48,60.049761,https://yandex.ru/maps/org/tokio_city/1807011714/,30.353831,Токио-City,4.4,718.0,"Пришли приятно провести воемя, повелись на имя. В центре и на проспекте Ветеранов таких проблем не встречали.
К девушке хостесс претензий нет. Мы... ещё|Хуже забегаловки я наверное видел только в Аклахоме США
Заказал суп Удон. В тарелке плавало в красноватой жидкости несколько... ещё|Самый лучший Токио по моему мнению! Особенно когда на линии есть Шеф то еду делают гораздо быстрее!|Подтверждающая качество, выбор и сервис точка сети в районе|Интерьер - супер. Но привычная по другим заведениям этой сети еда была мягко говоря не очень. Откровенные комки в супе-пюре, суп холодный и т.д. К сети в... ещё",0.8421052631578948,0.29643449419568824,0.3185742133110555,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Короленко 3,59.939428,https://yandex.ru/maps/org/pizza_pazza/173557494998/,30.350489000000003,Pizza Pazza,4.3,105.0,"Готовят на тройку с натягом + это не стоит тех денег которые просят за эту еду. Единственный плюс - тихое место в переулке и как итог мало посетителей, нет... ещё|По отзывам и ближайшему расположению было выбрано данное место. Зайдя внутрь сначала напряглись потому что не поняли почему такой высокий рейтинг. Но! Заказав... ещё|Пасты нет|Всё Вкусно!!!|Любимая пиццерия! Лучшая в городе",0.8157894736842105,0.04228855721393035,0.04402673350041771,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Короленко 3,59.939428,https://yandex.ru/maps/org/pane/94676815591/,30.350489000000003,Pane,4.4,183.0,Самые лучшие пекарни города👍👍👍👏👏👏💎🌟🌟🌟🌟🌟😍😍😍😍💖💖💖💖💖💖Вкуснейший хлебушек и выпечка🙌🙌🙌🙌🙌🙌🙌Круассаны и багет просто 🔥👑|очень вкусный кофе и 🥐,0.8421052631578948,0.0746268656716418,0.08020050125313286,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Медиков 5с,59.969547,https://yandex.ru/maps/org/papa_dzhons/92258715728/,30.314548,Папа Джонс,3.6,41.0,"Пару раз заказывали у них пиццу в офис - в целом впечатления позитивные. Я бы даже сказал, пиццерия получше многих в городе (лично у меня есть другой фаворит, но... ещё|Вкусно, но дорого. Акции слабоваты по сравнению с конкурентами. Заказываем часто на вечеренки по 9 - 12 пицц, рядом у конкурентов предложения интересней.|Пицца отличная, скорость доставки хорошая. Персонал дружелюбный!|Доставка всего за 2 с х*ем часа, телефон никогда не работает, оперативные вопросы не решаются. Контора будто умышленно встала на путь самоликвидации.|отличная пицца и очень хороший персонал, зал хоть маленький и не очень уютный поначалу, но качество обслуживания на высоте, очень приятные люди",0.631578947368421,0.01575456053067993,0.012698412698412697,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Медиков 5с,59.969547,https://yandex.ru/maps/org/vasabi_rozario/1031440819/,30.314548,Васаби/Розарио,3.5,132.0,"Не совсем понятное заведение. Есть и плюсы. Мало.|Посетили с семьёй Васаби на Московском, 222! Отличный сервис, нам предложили огромный ассортимент еды и напитков, а флаер со скидкой 40% был приятным... ещё|Очень посредственное заведение. Не понравились суши и соевый соус, который больше был похож на протухший квас. Однозначно не рекомендую. А вот и... ещё|Очень странный и не гибкий подход к поведению собственных акций, если для девушек скидка на что-то, то сидеть и кушать она должна одна за столом и если... ещё|Вкусно, добротно, но часть ушедшего из меню расстроила.
 К примеру, супы-пюре перестал заказывать",0.6052631578947368,0.053482587064676616,0.041311612364243945,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Литейный 17,59.943629,https://yandex.ru/maps/org/vokrug_sveta/175390037263/,30.348046000000004,Вокруг света,3.8,6.0,"Очень уютное место, приятный, улыбчивый и вежливый персонал. Кофе вкусный. Советую)",0.6842105263157894,0.0012437810945273632,0.001086048454469507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-я линия В.О. 17,59.940001,https://yandex.ru/maps/org/castelsardo/164704714096/,30.275947,Castelsardo,4.2,38.0,"одно из лучших кафе на Васильевском острове в котором довелось побывать. прекрасная итальянская кухня, вино, ненавязчивая итальянская музыка и... ещё|Взяли две пиццы, одна из них с колбасой Пеперони, которая, как и стоило ожидать, made in russia, а значит пицца уже испорчена. На пицце с лососем было... ещё|Всё очень вкусно; живу в 50 метрах, захожу иногда. Уютно; это и в интерьере, и в персонале. Спасибо 🙂|Пицца очень вкусная. Действительно похожа на ту, что делают в Италии😍 Но все равно не 100%. Мы теперь там частые гости.|Были неделю назад. Из хорошего только ремонт и услужливый официант. 
Взяли классику - пасту карбонара и болоньезе. 
Такого... ещё",0.7894736842105262,0.014510779436152572,0.014619883040935673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Суворовский 18,59.935683,https://yandex.ru/maps/org/gzhel/1186412920/,30.371267,Гжель,3.7,3.0,"Был на банкете, персонал хорош,кухня не очень.",0.6578947368421053,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Маршала Казакова 12 корп. 2,59.859167,https://yandex.ru/maps/org/restoranny_kompleks_bulvar/1154124859/,30.239044,Ресторанный комплекс Бульвар,4.4,529.0,"Место, где показываешь на позицию меню, а тебе говорят ""Нет, сегодня мы это не готовим"", тыкаешь во второе - ""Извините, но и это блюдо мы сегодня не подаем"". В... ещё|Отмечали день рождения, были двумя семьями, человек 10, с детьми, очень вкусно покушали, особенно порадовали устрицы, с вином, очень вкусно... ещё|Праздновала здесь свое день рождение. Заранее заказала мясо flame.... не помню как называется - заказывается за день, так как мясо маринуется несколько часов. В... ещё|Еда была неплохая, но раздражал запах в заведении и,для среднего ценового сегмента в районе,цены высоковаты. После общения с банкетным менеджером... ещё|Пару лет назад было очень классно, хорошая европейская кухня, блюдо Людовика XVI до сих пор в памяти, потом сменился повар и всё испортили... ещё",0.8421052631578948,0.21807628524046435,0.23436368699526597,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ул. Соборная 7,59.566154,https://yandex.ru/maps/org/chasy/1134075484/,30.122775,Часы,4.3,285.0,"Вкусно. Хорошее обслуживание! уютный интерьер.|Вежливое обслуживание, очень вкусные колбаски и пельмени! Адыгейский сыр с малиновым соусом - бомба!!! Большое спасибо, не первый раз тут и точно... ещё|Про салат официантка забыла и принесла уже после горячего блюда. В целом очень неспешное обслуживание. Цена в сравнении с другими кафе/ресторанами... ещё|Лучшее место в Гатчине в плане покушать. Очень любезный персонал. Очень вкусные блюда. Интересный интерьер и музыка. Супер!|Убераю заезду за невкусное блюдо- паштет из курицы был не вкусный!",0.8157894736842105,0.11691542288557215,0.12172096908939016,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пр. Просвещения 49 литер А,60.044203,https://yandex.ru/maps/org/silver/1910763872/,30.371796999999997,Silver,4.1,28.0,"Отличный банкетный зал, приятный персонал|Одна из лучших площадок Выборгского района. Организуют и в зале, и на выездом обслуживании: барбекю, свадьбы, корпоратив. Рекомендую|Банкетный комплекс лодка очень оригинальное здание и отличное расположение , нравиться там банкетный залы ресторана Шаляпин, уютные... ещё|Отмечали в этом ресторане свадьбу дрчери. Понравилось все-и персонал, и еда и интерьер.Очень уютно, красиво, и со вкусом. Рекомендую всем. Из 5 баллов, без... ещё|Празднование нашей свадьбы состоялось 13 апреля 2018. В зал я влюбилась с первого взгляда, поэтому мы охотились на него давно :) Людмила - очень... ещё",0.7631578947368419,0.010364842454394695,0.010094681147312726,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
